time/episodes,rollout/ep_len_mean,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
6448,100.0,56.75198745727539,0.001,-49.3515613,644800,0.1569175124168396,70,9130,644699,,
,,56.63673400878906,0.001,,645000,0.11553734540939331,,,644899,100.0,-48.33442502
6452,100.0,56.710758209228516,0.001,-49.53647439000001,645200,0.1467640995979309,70,9137,645099,,
,,57.01569366455078,0.001,,645500,0.10336153954267502,,,645399,100.0,-47.39457174
6456,100.0,56.82526397705078,0.001,-49.412062539999994,645600,0.13866174221038818,70,9143,645499,,
,,57.337677001953125,0.001,,646000,0.11646914482116699,,,645899,100.0,-46.821850139999995
6460,100.0,,,-48.43302158,646000,,70,9150,,,
6464,100.0,56.9456901550293,0.001,-47.91724182000001,646400,0.11484317481517792,70,9152,646299,,
,,56.938228607177734,0.001,,646500,0.12951937317848206,,,646399,100.0,-45.58443218
6468,100.0,57.28074645996094,0.001,-47.621764350000014,646800,0.14907985925674438,70,9158,646699,,
,,57.19522476196289,0.001,,647000,0.13217930495738983,,,646899,100.0,-44.89345194000001
6472,100.0,56.32652282714844,0.001,-47.50692009,647200,0.12537001073360443,70,9165,647099,,
,,56.555049896240234,0.001,,647500,0.1353139728307724,,,647399,100.0,-48.61274484
6476,100.0,57.17108154296875,0.001,-47.35568801,647600,0.13212573528289795,70,9171,647499,,
,,57.51976776123047,0.001,,648000,0.13855525851249695,,,647899,100.0,-48.09895078
6480,100.0,,,-47.30844477000001,648000,,70,9178,,,
6484,100.0,56.892147064208984,0.001,-47.472709050000006,648400,0.11968497931957245,70,9180,648299,,
,,57.93433380126953,0.001,,648500,0.10993047058582306,,,648399,100.0,-47.40898964000001
6488,100.0,56.83843994140625,0.001,-47.49653807999998,648800,0.12213562428951263,70,9187,648699,,
,,58.009918212890625,0.001,,649000,0.1634383499622345,,,648899,100.0,-48.70689186
6492,100.0,57.58900451660156,0.001,-47.75855026,649200,0.15122434496879578,70,9193,649099,,
,,56.76978302001953,0.001,,649500,0.14291879534721375,,,649399,100.0,-45.5150424
6496,100.0,57.09479522705078,0.001,-47.67307099999999,649600,0.11978670954704285,70,9199,649499,,
,,57.76042556762695,0.001,,650000,0.12570379674434662,,,649899,100.0,-46.137774
6500,100.0,,,-47.45563289,650000,,70,9206,,,
6504,100.0,57.21244812011719,0.001,-47.432442169999995,650400,0.11625324189662933,70,9208,650299,,
,,58.00737380981445,0.001,,650500,0.15048450231552124,,,650399,100.0,-47.7088316
6508,100.0,57.75775146484375,0.001,-47.165166240000005,650800,0.1272684931755066,70,9215,650699,,
,,58.20091247558594,0.001,,651000,0.138575941324234,,,650899,100.0,-47.299633320000005
6512,100.0,57.65571975708008,0.001,-46.90389502,651200,0.2581213712692261,70,9221,651099,,
,,58.2108154296875,0.001,,651500,0.15224069356918335,,,651399,100.0,-47.604844979999996
6516,100.0,58.58348083496094,0.001,-47.001337320000005,651600,0.16545042395591736,70,9227,651499,,
,,57.68975067138672,0.001,,652000,0.18284285068511963,,,651899,100.0,-54.00045938
6520,100.0,,,-47.108601240000006,652000,,70,9234,,,
6524,100.0,58.142948150634766,0.001,-47.21913933000002,652400,0.17342358827590942,70,9236,652299,,
,,58.683345794677734,0.001,,652500,0.1406221240758896,,,652399,100.0,-49.19603664
6528,100.0,58.72746658325195,0.001,-47.301108030000016,652800,0.13485834002494812,70,9243,652699,,
,,58.094268798828125,0.001,,653000,0.12913630902767181,,,652899,100.0,-45.83690827999999
6532,100.0,58.467071533203125,0.001,-47.552716790000005,653200,0.17081987857818604,70,9249,653099,,
,,57.71420669555664,0.001,,653500,0.1351184993982315,,,653399,100.0,-48.13867054
6536,100.0,58.77055358886719,0.001,-47.74063174,653600,0.14459118247032166,70,9256,653499,,
,,57.798545837402344,0.001,,654000,0.19345775246620178,,,653899,100.0,-48.11583457999999
6540,100.0,,,-47.53519036000001,654000,,70,9262,,,
6544,100.0,58.8093376159668,0.001,-47.66771884999999,654400,0.1589251309633255,70,9265,654299,,
,,58.29597473144531,0.001,,654500,0.17221561074256897,,,654399,100.0,-49.272831239999995
6548,100.0,59.00044631958008,0.001,-47.77096485999999,654800,0.1408054530620575,70,9271,654699,,
,,58.99653625488281,0.001,,655000,0.1734822690486908,,,654899,100.0,-49.470300400000006
6552,100.0,58.36516571044922,0.001,-47.779141120000006,655200,0.1752595752477646,70,9278,655099,,
,,59.20269775390625,0.001,,655500,0.19266998767852783,,,655399,100.0,-48.38957838
6556,100.0,58.37152099609375,0.001,-48.17197821,655600,0.20674261450767517,70,9284,655499,,
,,59.13029479980469,0.001,,656000,0.18587902188301086,,,655899,100.0,-52.269271979999985
6560,100.0,,,-48.502071599999994,656000,,70,9290,,,
6564,100.0,58.566497802734375,0.001,-48.733919099999994,656400,0.22411714494228363,70,9293,656299,,
,,59.28097915649414,0.001,,656500,0.22485163807868958,,,656399,100.0,-54.628674139999994
6568,100.0,58.798606872558594,0.001,-49.24389940000001,656800,0.21009773015975952,70,9299,656699,,
,,59.470794677734375,0.001,,657000,0.2514028549194336,,,656899,100.0,-48.38695842
6572,100.0,58.39054489135742,0.001,-49.30842223,657200,0.19135650992393494,70,9306,657099,,
,,59.276878356933594,0.001,,657500,0.2157084047794342,,,657399,100.0,-52.57535604
6576,100.0,59.3737678527832,0.001,-49.680405060000005,657600,0.17954838275909424,70,9312,657499,,
,,59.499603271484375,0.001,,658000,0.18578968942165375,,,657899,100.0,-50.590244780000006
6580,100.0,,,-49.741719350000004,658000,,70,9319,,,
6584,100.0,59.47620391845703,0.001,-49.671223370000014,658400,0.17580828070640564,70,9321,658299,,
,,58.96373748779297,0.001,,658500,0.15795281529426575,,,658399,100.0,-49.07402186
6588,100.0,59.36654281616211,0.001,-49.67637662,658800,0.160991370677948,70,9328,658699,,
,,58.04289245605469,0.001,,659000,0.14820736646652222,,,658899,100.0,-50.84696556000001
6592,100.0,58.70252990722656,0.001,-49.466411529999995,659200,0.13361909985542297,70,9334,659099,,
,,58.64313888549805,0.001,,659500,0.15689367055892944,,,659399,100.0,-47.905671739999995
6596,100.0,58.42503356933594,0.001,-49.82862166999999,659600,0.16425231099128723,70,9340,659499,,
,,58.70643615722656,0.001,,660000,0.12526561319828033,,,659899,100.0,-51.790005980000004
6600,100.0,,,-49.7671963,660000,,70,9347,,,
6604,100.0,57.48687744140625,0.001,-49.77781713,660400,0.18155840039253235,70,9349,660299,,
,,57.767112731933594,0.001,,660500,0.1567869782447815,,,660399,100.0,-52.48801562
6608,100.0,57.5439338684082,0.001,-49.50821879,660800,0.13741075992584229,70,9356,660699,,
,,58.03306198120117,0.001,,661000,0.1450847089290619,,,660899,100.0,-53.713417080000006
6612,100.0,58.34271240234375,0.001,-49.2855351,661200,0.2456122189760208,70,9362,661099,,
,,58.28194808959961,0.001,,661500,0.15237095952033997,,,661399,100.0,-61.55186792000001
6616,100.0,57.89515686035156,0.001,-49.113767280000005,661600,0.18443970382213593,70,9368,661499,,
,,57.48141098022461,0.001,,662000,0.1384170651435852,,,661899,100.0,-58.56395982
6620,100.0,,,-50.619051920000004,662000,,70,9375,,,
6624,100.0,57.95893096923828,0.001,-50.53901472,662400,0.17821800708770752,70,9377,662299,,
,,57.396873474121094,0.001,,662500,0.2397773563861847,,,662399,100.0,-55.72310702
6628,100.0,58.31449890136719,0.001,-50.66273653999999,662800,0.14333440363407135,70,9384,662699,,
,,57.644615173339844,0.001,,663000,0.20183679461479187,,,662899,100.0,-48.92430407999999
6632,100.0,57.26414489746094,0.001,-50.734275290000014,663200,0.1464216709136963,70,9390,663099,,
,,58.75899124145508,0.001,,663500,0.12981028854846954,,,663399,100.0,-49.28505039999999
6636,100.0,57.338836669921875,0.001,-50.66897698,663600,0.12769149243831635,70,9397,663499,,
,,57.81645584106445,0.001,,664000,0.10587446391582489,,,663899,100.0,-45.0710992
6640,100.0,,,-50.717825780000005,664000,,70,9403,,,
6644,100.0,56.649269104003906,0.001,-50.82682837999999,664400,0.1163366287946701,70,9406,664299,,
,,57.04188537597656,0.001,,664500,0.15211430191993713,,,664399,100.0,-47.56598636
6648,100.0,57.58348083496094,0.001,-50.426982810000005,664800,0.10067571699619293,70,9412,664699,,
,,57.90825653076172,0.001,,665000,0.12899596989154816,,,664899,100.0,-45.3035033
6652,100.0,57.47840118408203,0.001,-50.10860324,665200,0.12444394826889038,70,9419,665099,,
,,57.79137420654297,0.001,,665500,0.13009169697761536,,,665399,100.0,-44.741336139999994
6656,100.0,57.72876739501953,0.001,-49.70498219,665600,0.11656490713357925,70,9425,665499,,
,,57.52293395996094,0.001,,666000,0.10152441263198853,,,665899,100.0,-46.62091386
6660,100.0,,,-49.267757120000006,666000,,70,9432,,,
6664,100.0,56.821441650390625,0.001,-49.001754919999996,666400,0.12461358308792114,70,9434,666299,,
,,57.36164855957031,0.001,,666500,0.14348189532756805,,,666399,100.0,-45.37832938
6668,100.0,57.47197341918945,0.001,-48.378646010000004,666800,0.16146503388881683,70,9441,666699,,
,,57.09077835083008,0.001,,667000,0.11822384595870972,,,666899,100.0,-45.34869173999999
6672,100.0,57.22570037841797,0.001,-47.97775050000001,667200,0.14286065101623535,70,9447,667099,,
,,56.717376708984375,0.001,,667500,0.12621146440505981,,,667399,100.0,-49.85266906
6676,100.0,57.19377899169922,0.001,-47.64220924,667600,0.13718515634536743,70,9454,667499,,
,,57.752838134765625,0.001,,668000,0.16519781947135925,,,667899,100.0,-54.161923120000004
6680,100.0,,,-47.6431637,668000,,70,9460,,,
6684,100.0,57.17760467529297,0.001,-47.38002809,668400,0.08595189452171326,70,9463,668299,,
,,57.52845764160156,0.001,,668500,0.09918777644634247,,,668399,100.0,-47.59740616
6688,100.0,57.93701171875,0.001,-47.69767323,668800,0.1147804707288742,70,9469,668699,,
,,56.790863037109375,0.001,,669000,0.11142279207706451,,,668899,100.0,-53.297752
6692,100.0,57.67467498779297,0.001,-48.07616932,669200,0.14716660976409912,70,9476,669099,,
,,57.1371955871582,0.001,,669500,0.08332250267267227,,,669399,100.0,-57.927012340000005
6696,100.0,56.88543701171875,0.001,-48.59190784,669600,0.1898508220911026,70,9482,669499,,
,,56.896156311035156,0.001,,670000,0.07681047171354294,,,669899,100.0,-58.4090235
6700,100.0,,,-49.17244489999999,670000,,70,9489,,,
6704,100.0,57.01140594482422,0.001,-49.91921536999999,670400,0.08267702907323837,70,9491,670299,,
,,57.067222595214844,0.001,,670500,0.08924251794815063,,,670399,100.0,-52.7732452
6708,100.0,57.73485565185547,0.001,-50.37788528000001,670800,0.07214829325675964,70,9498,670699,,
,,56.494388580322266,0.001,,671000,0.08055238425731659,,,670899,100.0,-48.79139338
6712,100.0,57.47426223754883,0.001,-50.219061700000005,671200,0.12598833441734314,70,9504,671099,,
,,56.96759796142578,0.001,,671500,0.10626904666423798,,,671399,100.0,-49.0724635
6716,100.0,57.24822998046875,0.001,-50.429808820000005,671600,0.10134512186050415,70,9511,671499,,
,,56.567108154296875,0.001,,672000,0.09179742634296417,,,671899,100.0,-44.935463920000004
6720,100.0,,,-49.12853954000001,672000,,70,9517,,,
6724,100.0,57.093177795410156,0.001,-48.88158472,672400,0.07400012761354446,70,9520,672299,,
,,57.23551940917969,0.001,,672500,0.10524915158748627,,,672399,100.0,-46.05795898
6728,100.0,56.68708801269531,0.001,-48.53144851,672800,0.08508270978927612,70,9526,672699,,
,,56.77178955078125,0.001,,673000,0.0807979553937912,,,672899,100.0,-44.67686838
6732,100.0,56.26994323730469,0.001,-48.47811286,673200,0.09129877388477325,70,9533,673099,,
,,56.61376190185547,0.001,,673500,0.09255225956439972,,,673399,100.0,-43.96069400000001
6736,100.0,56.378028869628906,0.001,-48.52388,673600,0.0771026760339737,70,9539,673499,,
,,56.65776824951172,0.001,,674000,0.07905260473489761,,,673899,100.0,-43.38081458
6740,100.0,,,-48.43731957999999,674000,,70,9546,,,
6744,100.0,56.86970520019531,0.001,-48.23396982000001,674400,0.07426493614912033,70,9548,674299,,
,,56.4793586730957,0.001,,674500,0.07817447185516357,,,674399,100.0,-46.84180629999999
6748,100.0,56.59257507324219,0.001,-48.64150983000001,674800,0.0836714655160904,70,9555,674699,,
,,56.96467971801758,0.001,,675000,0.08319517970085144,,,674899,100.0,-49.94082874000001
6752,100.0,56.87476348876953,0.001,-48.822392549999996,675200,0.07284384220838547,70,9561,675099,,
,,56.56409454345703,0.001,,675500,0.09362331032752991,,,675399,100.0,-44.87035483999999
6756,100.0,56.23484802246094,0.001,-48.907172700000004,675600,0.11282705515623093,70,9568,675499,,
,,56.60528564453125,0.001,,676000,0.07046029716730118,,,675899,100.0,-48.43705048000002
6760,100.0,,,-49.24969803000001,676000,,70,9574,,,
6764,100.0,56.920284271240234,0.001,-49.43349534,676400,0.07382375001907349,70,9577,676299,,
,,57.07862091064453,0.001,,676500,0.08265098184347153,,,676399,100.0,-43.48037735999999
6768,100.0,56.53678512573242,0.001,-49.51771965,676800,0.09437892585992813,70,9583,676699,,
,,56.751930236816406,0.001,,677000,0.06206943839788437,,,676899,100.0,-51.0624258
6772,100.0,56.513221740722656,0.001,-49.62663669999999,677200,0.0873810350894928,70,9590,677099,,
,,56.38842010498047,0.001,,677500,0.08796190470457077,,,677399,100.0,-43.074159439999995
6776,100.0,56.54994201660156,0.001,-49.916506319999996,677600,0.10244482010602951,70,9596,677499,,
,,56.52561950683594,0.001,,678000,0.08638185262680054,,,677899,100.0,-44.87752088
6780,100.0,,,-49.763923350000006,678000,,70,9602,,,
6784,100.0,56.37101745605469,0.001,-49.65203068999999,678400,0.11022104322910309,70,9605,678299,,
,,56.470130920410156,0.001,,678500,0.10589500516653061,,,678399,100.0,-44.489415799999996
6788,100.0,56.6573486328125,0.001,-48.93721912,678800,0.09932427108287811,70,9611,678699,,
,,56.09821319580078,0.001,,679000,0.0991252213716507,,,678899,100.0,-45.471585479999995
6792,100.0,56.43519592285156,0.001,-48.45696669,679200,0.12945814430713654,70,9618,679099,,
,,56.865501403808594,0.001,,679500,0.11386503279209137,,,679399,100.0,-45.28617008000001
6796,100.0,57.100135803222656,0.001,-47.48165300999999,679600,0.08338933438062668,70,9624,679499,,
,,56.91166687011719,0.001,,680000,0.10198528319597244,,,679899,100.0,-42.21221172
6800,100.0,,,-46.46475286999999,680000,,70,9630,,,
6804,100.0,56.507850646972656,0.001,-45.57503266,680400,0.09695358574390411,70,9633,680299,,
,,56.12186813354492,0.001,,680500,0.09390316903591156,,,680399,100.0,-41.3464771
6808,100.0,56.98373031616211,0.001,-45.27868474000002,680800,0.10473908483982086,70,9640,680699,,
,,56.580223083496094,0.001,,681000,0.08971207588911057,,,680899,100.0,-44.002196919999996
6812,100.0,57.05876922607422,0.001,-45.179972160000005,681200,0.07121889293193817,70,9646,681099,,
,,56.79888916015625,0.001,,681500,0.08856986463069916,,,681399,100.0,-43.854619819999996
6816,100.0,56.53505325317383,0.001,-45.11005619,681600,0.0654076635837555,70,9652,681499,,
,,56.34769058227539,0.001,,682000,0.06516437232494354,,,681899,100.0,-43.54896816
6820,100.0,,,-44.791793469999995,682000,,70,9659,,,
6824,100.0,56.82781982421875,0.001,-44.82665136000001,682400,0.07432781159877777,70,9662,682299,,
,,56.03295135498047,0.001,,682500,0.12366577982902527,,,682399,100.0,-44.26860002
6828,100.0,55.89447784423828,0.001,-44.67049892,682800,0.0939415693283081,70,9668,682699,,
,,56.65290069580078,0.001,,683000,0.07028631120920181,,,682899,100.0,-44.993205800000005
6832,100.0,56.14479446411133,0.001,-44.3039502,683200,0.08155752718448639,70,9674,683099,,
,,56.959163665771484,0.001,,683500,0.0812387615442276,,,683399,100.0,-44.406454000000004
6836,100.0,56.83716583251953,0.001,-43.94956206,683600,0.07514871656894684,70,9681,683499,,
,,56.64191436767578,0.001,,684000,0.08629515767097473,,,683899,100.0,-46.19539032000001
6840,100.0,,,-43.82089915,684000,,70,9687,,,
6844,100.0,56.165992736816406,0.001,-43.81472705,684400,0.07971276342868805,70,9690,684299,,
,,56.39418411254883,0.001,,684500,0.07504499703645706,,,684399,100.0,-45.83719822
6848,100.0,56.44545364379883,0.001,-43.40936973,684800,0.0764833614230156,70,9696,684699,,
,,55.891197204589844,0.001,,685000,0.0840495228767395,,,684899,100.0,-45.549272
6852,100.0,56.82388687133789,0.001,-43.265970749999994,685200,0.0656527653336525,70,9703,685099,,
,,56.278541564941406,0.001,,685500,0.07290011644363403,,,685399,100.0,-46.153155240000004
6856,100.0,56.858909606933594,0.001,-42.93236656999999,685600,0.07367201149463654,70,9709,685499,,
,,56.72710418701172,0.001,,686000,0.07114066928625107,,,685899,100.0,-44.44692742
6860,100.0,,,-42.37628005000001,686000,,70,9715,,,
6864,100.0,56.74518966674805,0.001,-42.35260373000001,686400,0.12470468878746033,70,9718,686299,,
,,56.71395492553711,0.001,,686500,0.06791181862354279,,,686399,100.0,-46.08389708000001
6868,100.0,56.34623336791992,0.001,-42.55588352000001,686800,0.0791124552488327,70,9724,686699,,
,,56.41234588623047,0.001,,687000,0.07181498408317566,,,686899,100.0,-47.53003736000001
6872,100.0,57.46860122680664,0.001,-42.77174099,687200,0.0870998352766037,70,9731,687099,,
,,55.862945556640625,0.001,,687500,0.06485825031995773,,,687399,100.0,-49.326432860000004
6876,100.0,56.00798416137695,0.001,-42.48246930000001,687600,0.08381985127925873,70,9737,687499,,
,,56.564186096191406,0.001,,688000,0.08643850684165955,,,687899,100.0,-45.115586640000004
6880,100.0,,,-42.54564296,688000,,70,9743,,,
6884,100.0,57.090293884277344,0.001,-42.781324989999995,688400,0.08140887320041656,70,9746,688299,,
,,56.79109191894531,0.001,,688500,0.06269873678684235,,,688399,100.0,-47.536547260000006
6888,100.0,56.20393371582031,0.001,-43.28585633000001,688800,0.09721584618091583,70,9752,688699,,
,,56.194149017333984,0.001,,689000,0.10724403709173203,,,688899,100.0,-47.736927859999994
6892,100.0,57.09886169433594,0.001,-43.252067980000014,689200,0.10743848979473114,70,9758,689099,,
,,56.479164123535156,0.001,,689500,0.07721397280693054,,,689399,100.0,-44.406301080000006
6896,100.0,56.252174377441406,0.001,-43.33990713,689600,0.07696886360645294,70,9765,689499,,
,,56.22805404663086,0.001,,690000,0.06896227598190308,,,689899,100.0,-45.40347080000001
6900,100.0,,,-43.58766237,690000,,70,9771,,,
6904,100.0,56.3685188293457,0.001,-43.6480825,690400,0.0871652364730835,70,9774,690299,,
,,56.87818145751953,0.001,,690500,0.062072545289993286,,,690399,100.0,-45.12051086
6908,100.0,56.476844787597656,0.001,-43.72936112,690800,0.08486487716436386,70,9780,690699,,
,,56.232643127441406,0.001,,691000,0.07122708857059479,,,690899,100.0,-44.746630339999996
6912,100.0,56.644142150878906,0.001,-43.94552567000001,691200,0.07970203459262848,70,9786,691099,,
,,56.639610290527344,0.001,,691500,0.08082672953605652,,,691399,100.0,-48.23697058
6916,100.0,56.799198150634766,0.001,-43.84014816,691600,0.0942234992980957,70,9792,691499,,
,,56.497337341308594,0.001,,692000,0.07000938802957535,,,691899,100.0,-45.749021739999996
