time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/fps,train/actor_loss,time/total_timesteps,train/n_updates,time/episodes,rollout/ep_len_mean,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
28220,-30.38933737,0.0032647373154759407,36,26.231660842895508,1024400,1024299,10244,100.0,0.007608178537338972,0.3831525444984436,0.0003,,
,,0.004213602282106876,,25.89366912841797,1024500,1024399,,,0.007551433518528938,0.3376673758029938,0.0003,100.0,-28.636941839999995
28232,-30.72927633,0.0026468890719115734,36,26.16092872619629,1024800,1024699,10248,100.0,0.007601429708302021,0.43077778816223145,0.0003,,
,,0.002258456312119961,,26.11795425415039,1025000,1024899,,,0.007558152545243502,-1.4867675304412842,0.0003,100.0,-28.747724079999998
28245,-30.863599330000003,0.0023678846191614866,36,25.93977165222168,1025200,1025099,10252,100.0,0.0076556336134672165,-0.100087970495224,0.0003,,
,,0.0023774756118655205,,25.354564666748047,1025500,1025399,,,0.007502209860831499,-0.32517972588539124,0.0003,100.0,-28.71698452
28258,-30.99082992,0.001806782791391015,36,25.233598709106445,1025600,1025499,10256,100.0,0.007489742711186409,-0.5276270508766174,0.0003,,
,,0.0023206202313303947,,25.77420425415039,1026000,1025899,,,0.007765450049191713,-0.002873942255973816,0.0003,100.0,-28.54989548
28270,-31.115618180000002,,36,,1026000,,10260,100.0,,,,,
28275,-31.216856340000003,0.002399443183094263,36,25.859277725219727,1026400,1026299,10264,100.0,0.007722640875726938,-1.5103521347045898,0.0003,,
,,0.0029019415378570557,,26.10308074951172,1026500,1026399,,,0.007521004416048527,0.390425443649292,0.0003,100.0,-28.952948040000003
28288,-31.391225019999997,0.0023818835616111755,36,25.69739532470703,1026800,1026699,10268,100.0,0.0076677510514855385,0.10491102933883667,0.0003,,
,,0.0030367278959602118,,25.60349464416504,1027000,1026899,,,0.007774334400892258,0.051763638854026794,0.0003,100.0,-29.18526562
28300,-31.413133279999997,0.002877661492675543,36,25.532703399658203,1027200,1027099,10272,100.0,0.007607482373714447,0.535965085029602,0.0003,,
,,0.001792763127014041,,25.557565689086914,1027500,1027399,,,0.007632491644471884,-0.09018711745738983,0.0003,100.0,-28.729991320000003
28313,-31.487546380000005,0.002387371612712741,36,25.687116622924805,1027600,1027499,10276,100.0,0.00764556834474206,0.5074967741966248,0.0003,,
,,0.003632101695984602,,25.894826889038086,1028000,1027899,,,0.00758386729285121,-0.330272376537323,0.0003,100.0,-28.93848736
28326,-31.61359727,,36,,1028000,,10280,100.0,,,,,
28331,-31.68743752,0.0024149685632437468,36,25.710433959960938,1028400,1028299,10284,100.0,0.0076314471662044525,-0.11429814994335175,0.0003,,
,,0.0028180936351418495,,25.853099822998047,1028500,1028399,,,0.0076746027916669846,-0.2487899661064148,0.0003,100.0,-28.855544
28343,-31.745989149999996,0.0028504449874162674,36,25.708690643310547,1028800,1028699,10288,100.0,0.007719817105680704,1.2696616649627686,0.0003,,
,,0.002060025231912732,,25.260215759277344,1029000,1028899,,,0.0077275768853724,-0.9286593198776245,0.0003,100.0,-28.6254061
28356,-32.00658687,0.0022581564262509346,36,25.627239227294922,1029200,1029099,10292,100.0,0.0077982633374631405,0.15916448831558228,0.0003,,
,,0.0023126809392124414,,25.394800186157227,1029500,1029399,,,0.007821020670235157,-0.5871453881263733,0.0003,100.0,-28.985084380000004
28368,-31.896784819999997,0.006882773712277412,36,25.292465209960938,1029600,1029499,10296,100.0,0.007720070891082287,0.8549160957336426,0.0003,,
,,0.002139762043952942,,25.908733367919922,1030000,1029899,,,0.007745052222162485,0.05953109264373779,0.0003,100.0,-28.615268580000002
28381,-31.900650759999998,,36,,1030000,,10300,100.0,,,,,
28386,-31.627802310000003,0.0030852193012833595,36,25.826889038085938,1030400,1030299,10304,100.0,0.007831466384232044,1.1248458623886108,0.0003,,
,,0.0022516855970025063,,25.807086944580078,1030500,1030399,,,0.007896661758422852,-0.42084571719169617,0.0003,100.0,-28.682068919999995
28398,-31.632082959999998,0.00211872230283916,36,26.075336456298828,1030800,1030699,10308,100.0,0.0077736410312354565,-0.3968132436275482,0.0003,,
,,0.0018752992618829012,,25.926210403442383,1031000,1030899,,,0.007618339732289314,-0.8556383848190308,0.0003,100.0,-28.635642080000007
28411,-31.57787361,0.0026569305919110775,36,25.169048309326172,1031200,1031099,10312,100.0,0.007603691890835762,-0.8968796730041504,0.0003,,
,,0.002511087339371443,,26.09471893310547,1031500,1031399,,,0.00763695826753974,0.7448585033416748,0.0003,100.0,-28.566512780000004
28424,-31.666290600000004,0.002367595676332712,36,26.249059677124023,1031600,1031499,10316,100.0,0.007605929858982563,0.530629575252533,0.0003,,
,,0.002626040717586875,,26.224384307861328,1032000,1031899,,,0.007717549800872803,0.4308914542198181,0.0003,100.0,-28.672323760000005
28436,-31.774251849999995,,36,,1032000,,10320,100.0,,,,,
28441,-31.905143350000003,0.002253111684694886,36,25.760173797607422,1032400,1032299,10324,100.0,0.007603710051625967,0.3311535120010376,0.0003,,
,,0.002908410970121622,,26.00091552734375,1032500,1032399,,,0.007718079723417759,0.5334666967391968,0.0003,100.0,-28.5531134
28454,-31.762944469999997,0.0023316573351621628,36,25.719022750854492,1032800,1032699,10328,100.0,0.007543929852545261,0.40790948271751404,0.0003,,
,,0.002610195893794298,,25.70389175415039,1033000,1032899,,,0.007722089067101479,-0.2758675217628479,0.0003,100.0,-28.56344474
28467,-31.67662499,0.0030930470675230026,36,25.695812225341797,1033200,1033099,10332,100.0,0.007640961557626724,-0.8739404678344727,0.0003,,
,,0.002751461463049054,,25.64866828918457,1033500,1033399,,,0.00768039096146822,-0.1922726333141327,0.0003,100.0,-28.572155539999994
28479,-31.6933853,0.002058954443782568,36,25.425798416137695,1033600,1033499,10336,100.0,0.007690347731113434,0.1919972002506256,0.0003,,
,,0.0029355764854699373,,25.520980834960938,1034000,1033899,,,0.007749754935503006,-0.22066530585289001,0.0003,100.0,-28.631970819999996
28492,-31.674240839999996,,36,,1034000,,10340,100.0,,,,,
28497,-31.749026099999995,0.0024163969792425632,36,25.279611587524414,1034400,1034299,10344,100.0,0.007573585957288742,0.5232460498809814,0.0003,,
,,0.0018297168426215649,,25.944332122802734,1034500,1034399,,,0.007511391304433346,0.4918857514858246,0.0003,100.0,-28.595247560000004
28509,-31.52300449000001,0.0023799061309546232,36,25.290708541870117,1034800,1034699,10348,100.0,0.007635545916855335,0.04875664412975311,0.0003,,
,,0.0029016067273914814,,25.59926414489746,1035000,1034899,,,0.007691400125622749,1.5919829607009888,0.0003,100.0,-28.630837500000002
28522,-31.41718284,0.002581171225756407,36,25.170120239257812,1035200,1035099,10352,100.0,0.007712903898209333,-0.4505692720413208,0.0003,,
,,0.0028534927405416965,,25.697425842285156,1035500,1035399,,,0.007519583683460951,-0.34575945138931274,0.0003,100.0,-29.019037779999998
28534,-31.296923719999995,0.0021323366090655327,36,25.610008239746094,1035600,1035499,10356,100.0,0.007467401679605246,-0.4588066339492798,0.0003,,
,,0.0024366865400224924,,25.7758846282959,1036000,1035899,,,0.007533484138548374,-0.2517625093460083,0.0003,100.0,-28.588543819999998
28547,-31.27115454,,36,,1036000,,10360,100.0,,,,,
28552,-31.263473859999998,0.002837040228769183,36,25.665069580078125,1036400,1036299,10364,100.0,0.007787869777530432,0.5982509851455688,0.0003,,
,,0.003223561681807041,,25.469154357910156,1036500,1036399,,,0.007751510012894869,-0.17905130982398987,0.0003,100.0,-28.533676299999996
28565,-31.127384060000004,0.0021538403816521168,36,25.69712257385254,1036800,1036699,10368,100.0,0.007476800587028265,-0.22615398466587067,0.0003,,
,,0.0044399891048669815,,25.721065521240234,1037000,1036899,,,0.00745541462674737,0.9403649568557739,0.0003,100.0,-29.105045479999998
28577,-31.054019990000008,0.002506949007511139,36,25.749797821044922,1037200,1037099,10372,100.0,0.007681940216571093,0.052613765001297,0.0003,,
,,0.002600488718599081,,25.723297119140625,1037500,1037399,,,0.007702961564064026,-0.15019604563713074,0.0003,100.0,-28.524645760000002
28590,-31.076642859999993,0.0024209734983742237,36,25.056190490722656,1037600,1037499,10376,100.0,0.007617791183292866,0.07212875038385391,0.0003,,
,,0.0022718205582350492,,25.558059692382812,1038000,1037899,,,0.007496417500078678,0.025250785052776337,0.0003,100.0,-28.53888252
28602,-30.95117716,,36,,1038000,,10380,100.0,,,,,
28607,-30.679210320000003,0.0023269536904990673,36,25.66531753540039,1038400,1038299,10384,100.0,0.007672520354390144,-0.9487314224243164,0.0003,,
,,0.00269707920961082,,25.54839324951172,1038500,1038399,,,0.00772217707708478,-0.5207298398017883,0.0003,100.0,-28.623283660000002
28620,-30.65061171,0.002092466689646244,36,25.812084197998047,1038800,1038699,10388,100.0,0.007477185223251581,-0.30967485904693604,0.0003,,
,,0.0020647086203098297,,25.886573791503906,1039000,1038899,,,0.007492357399314642,0.5414066314697266,0.0003,100.0,-28.838033239999994
28633,-30.484100070000004,0.0026620253920555115,36,25.664337158203125,1039200,1039099,10392,100.0,0.007479103747755289,-0.7050409317016602,0.0003,,
,,0.0032017468474805355,,25.493043899536133,1039500,1039399,,,0.007548845373094082,-0.20391738414764404,0.0003,100.0,-28.7247988
28646,-30.352353159999996,0.0026513412594795227,36,25.433700561523438,1039600,1039499,10396,100.0,0.0075466930866241455,-0.07303565740585327,0.0003,,
,,0.00224480964243412,,25.69754409790039,1040000,1039899,,,0.007663799915462732,1.4027546644210815,0.0003,100.0,-28.562126740000004
28658,-30.33653669,,36,,1040000,,10400,100.0,,,,,
28663,-30.49058898,0.00331621035002172,36,25.251367568969727,1040400,1040299,10404,100.0,0.007603771984577179,0.7925273180007935,0.0003,,
,,0.002364520914852619,,25.285587310791016,1040500,1040399,,,0.0077217393554747105,0.8087911009788513,0.0003,100.0,-28.73221744
28676,-30.5182969,0.0029150419868528843,36,25.752315521240234,1040800,1040699,10408,100.0,0.007667718455195427,-0.10917609930038452,0.0003,,
,,0.0027658063918352127,,25.72219467163086,1041000,1040899,,,0.007610468193888664,-0.3187292814254761,0.0003,100.0,-28.789158040000007
28688,-30.468017969999995,0.002338253427296877,36,25.177852630615234,1041200,1041099,10412,100.0,0.007636066060513258,0.2976856231689453,0.0003,,
,,0.0020152467768639326,,25.556453704833984,1041500,1041399,,,0.007904160767793655,-1.6528006792068481,0.0003,100.0,-28.8859247
28701,-30.36959655,0.003062472678720951,36,26.00228500366211,1041600,1041499,10416,100.0,0.007838280871510506,-1.0849320888519287,0.0003,,
,,0.0038601690903306007,,25.666671752929688,1042000,1041899,,,0.007761977147310972,-0.4734445810317993,0.0003,100.0,-28.663906819999998
28714,-30.334031019999998,,36,,1042000,,10420,100.0,,,,,
28719,-30.31967103,0.0026444303803145885,36,25.320281982421875,1042400,1042299,10424,100.0,0.007681518793106079,-0.8217674493789673,0.0003,,
,,0.0026093176566064358,,25.834857940673828,1042500,1042399,,,0.007709531579166651,0.04082375764846802,0.0003,100.0,-28.66665894
28731,-30.247152129999996,0.002329308306798339,36,25.61603546142578,1042800,1042699,10428,100.0,0.007799055427312851,0.3525172770023346,0.0003,,
,,0.002036726800724864,,25.454280853271484,1043000,1042899,,,0.007795909885317087,-0.5766068696975708,0.0003,100.0,-28.687378820000003
28744,-30.15634696,0.002530850702896714,36,25.5133056640625,1043200,1043099,10432,100.0,0.007582153659313917,-0.8217558264732361,0.0003,,
,,0.002693579066544771,,25.76702117919922,1043500,1043399,,,0.007672403939068317,0.17078207433223724,0.0003,100.0,-28.964546679999998
28756,-30.144492850000002,0.0019230201141908765,36,25.101224899291992,1043600,1043499,10436,100.0,0.007679464295506477,0.6609708070755005,0.0003,,
,,0.0024905751924961805,,25.593706130981445,1044000,1043899,,,0.007652020547538996,1.3247195482254028,0.0003,100.0,-28.569435040000002
28769,-29.947787689999995,,36,,1044000,,10440,100.0,,,,,
28774,-29.848089690000002,0.002605034038424492,36,25.74942398071289,1044400,1044299,10444,100.0,0.00780069176107645,-1.0048460960388184,0.0003,,
,,0.0017964283470064402,,25.172576904296875,1044500,1044399,,,0.0077733853831887245,0.13406966626644135,0.0003,100.0,-28.593071660000007
28787,-29.702442229999996,0.0019313185475766659,36,25.403228759765625,1044800,1044699,10448,100.0,0.007673508953303099,0.8957334756851196,0.0003,,
,,0.0020715086720883846,,25.125446319580078,1045000,1044899,,,0.007638724986463785,-0.3015373945236206,0.0003,100.0,-28.620957160000003
28799,-29.745536819999995,0.0023412371519953012,36,25.268558502197266,1045200,1045099,10452,100.0,0.007562608458101749,-0.49600139260292053,0.0003,,
,,0.002080969512462616,,25.203266143798828,1045500,1045399,,,0.007603783160448074,0.5811560153961182,0.0003,100.0,-28.562327999999997
28812,-29.655252339999997,0.00249795475974679,36,25.586505889892578,1045600,1045499,10456,100.0,0.007610312197357416,-0.7844488620758057,0.0003,,
,,0.0027084052562713623,,25.543701171875,1046000,1045899,,,0.007671606261283159,0.37679964303970337,0.0003,100.0,-28.806467079999997
28825,-29.729674709999998,,36,,1046000,,10460,100.0,,,,,
28830,-29.591279659999994,0.0021570329554378986,36,25.45726203918457,1046400,1046299,10464,100.0,0.007709454745054245,-1.0112457275390625,0.0003,,
,,0.0024194172583520412,,25.80902862548828,1046500,1046399,,,0.007620737887918949,0.40189898014068604,0.0003,100.0,-28.70349046
28843,-29.71005983,0.0017451742896810174,36,25.748676300048828,1046800,1046699,10468,100.0,0.007518386468291283,0.2971053123474121,0.0003,,
,,0.0029295221902430058,,24.994518280029297,1047000,1046899,,,0.007515955716371536,0.21436038613319397,0.0003,100.0,-28.632156300000002
28855,-29.82481699,0.0031728772446513176,36,25.625648498535156,1047200,1047099,10472,100.0,0.007566283922642469,0.03071218729019165,0.0003,,
,,0.003085403237491846,,25.563701629638672,1047500,1047399,,,0.007527828682214022,-0.6480242013931274,0.0003,100.0,-28.7517055
28868,-29.738810490000002,0.0019889618270099163,36,24.995635986328125,1047600,1047499,10476,100.0,0.00759539008140564,0.3396669030189514,0.0003,,
,,0.0026041585952043533,,25.466947555541992,1048000,1047899,,,0.007524921093136072,0.44295692443847656,0.0003,100.0,-28.505328220000003
28881,-29.75980662,,36,,1048000,,10480,100.0,,,,,
28886,-29.963327969999995,0.00466422364115715,36,25.63421630859375,1048400,1048299,10484,100.0,0.007563452236354351,-1.1834394931793213,0.0003,,
,,0.002973679918795824,,25.59365463256836,1048500,1048399,,,0.007597628980875015,-0.20358121395111084,0.0003,100.0,-28.594801720000007
28898,-29.935747590000002,0.002768288366496563,36,25.609649658203125,1048800,1048699,10488,100.0,0.0076221260242164135,0.26456159353256226,0.0003,,
,,0.00226810434833169,,24.868736267089844,1049000,1048899,,,0.007540700491517782,-0.7021108269691467,0.0003,100.0,-28.54980294
28911,-29.80127651,0.002476208144798875,36,25.561433792114258,1049200,1049099,10492,100.0,0.007512953132390976,0.5896767973899841,0.0003,,
,,0.0024938774295151234,,25.38825035095215,1049500,1049399,,,0.0074998498894274235,-0.7487139701843262,0.0003,100.0,-28.54010954
28924,-29.90978976,0.001997917890548706,36,25.048927307128906,1049600,1049499,10496,100.0,0.007527052890509367,-0.8814256191253662,0.0003,,
,,0.0032541011460125446,,25.334232330322266,1050000,1049899,,,0.007462507113814354,-0.4436197876930237,0.0003,100.0,-28.47985814
28936,-30.096712500000002,,36,,1050000,,10500,100.0,,,,,
28941,-30.137690969999994,0.002162374323233962,36,25.111690521240234,1050400,1050299,10504,100.0,0.007513996213674545,-0.284902960062027,0.0003,,
,,0.0026380959898233414,,25.31838035583496,1050500,1050399,,,0.007491156924515963,0.47990942001342773,0.0003,100.0,-28.367708419999996
28954,-29.979573430000002,0.001955074490979314,36,25.04482650756836,1050800,1050699,10508,100.0,0.007389918901026249,0.9287787079811096,0.0003,,
,,0.002808390185236931,,25.0238037109375,1051000,1050899,,,0.0074710664339363575,-0.9025537967681885,0.0003,100.0,-28.45985372
28967,-30.04533775,0.00223946594633162,36,25.13298988342285,1051200,1051099,10512,100.0,0.007520362269133329,-0.5114185214042664,0.0003,,
,,0.0029966772999614477,,25.34296989440918,1051500,1051399,,,0.007563203573226929,-0.5963962078094482,0.0003,100.0,-28.360202259999998
28979,-30.22352165,0.0023073959164321423,36,25.282888412475586,1051600,1051499,10516,100.0,0.007556249853223562,-0.8131167888641357,0.0003,,
,,0.002626219764351845,,25.386445999145508,1052000,1051899,,,0.007538313046097755,-0.6561418771743774,0.0003,100.0,-28.45778756
28992,-30.13586432000001,,36,,1052000,,10520,100.0,,,,,
28997,-30.169830479999995,0.002917810343205929,36,25.410999298095703,1052400,1052299,10524,100.0,0.007552042603492737,0.8050469160079956,0.0003,,
,,0.001955732237547636,,24.864450454711914,1052500,1052399,,,0.007457904051989317,-0.29595351219177246,0.0003,100.0,-28.51377568
29010,-30.26782855,0.0018679273780435324,36,24.725669860839844,1052800,1052699,10528,100.0,0.007413845043629408,0.7571954727172852,0.0003,,
,,0.002577137667685747,,25.29397964477539,1053000,1052899,,,0.007479171734303236,-0.6979427933692932,0.0003,100.0,-28.4407385
29023,-30.221426660000002,0.002303571905940771,36,25.37152862548828,1053200,1053099,10532,100.0,0.00745360879227519,-0.19802004098892212,0.0003,,
,,0.00243195123039186,,25.013721466064453,1053500,1053399,,,0.007581361569464207,-0.3664025068283081,0.0003,100.0,-28.52052724
29035,-30.259903880000003,0.0021721008233726025,36,25.28672218322754,1053600,1053499,10536,100.0,0.00752756604924798,-0.9404379725456238,0.0003,,
,,0.002799481153488159,,25.75777244567871,1054000,1053899,,,0.007483088411390781,0.22030043601989746,0.0003,100.0,-28.67178982
29048,-30.462136619999995,,36,,1054000,,10540,100.0,,,,,
